Kind,Name,AvgCyclomatic,CountDeclClass,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,RatioCommentToCode,MaxCyclomatic,SumCyclomatic,CountDeclFunction
Public Class,org.apache.hadoop.hive.ql.metadata.Sample,2,,75,9,59,21,28,7,,,25,38,16,,22,0.12,4,13,
Public Class,org.apache.hadoop.hive.ql.metadata.SessionHiveMetaStoreClient,3,,2397,195,1995,675,1281,208,,,874,1301,499,,1121,0.10,10,416,
Public Class,org.apache.hadoop.hive.ql.metadata.StorageHandlerMock,1,,68,19,41,9,16,8,,,5,21,15,,6,0.20,2,4,
Public Class,org.apache.hadoop.hive.ql.metadata.StringAppender,1,,88,12,61,29,25,15,,,24,36,19,,21,0.25,2,7,
Public Class,org.apache.hadoop.hive.ql.metadata.Table,2,,1294,186,928,237,499,182,,,371,626,231,,435,0.20,10,253,
Public Class,org.apache.hadoop.hive.ql.metadata.Table.ValidationFailureSemanticException,1,,9,0,5,3,1,4,,,2,3,2,,1,0.80,1,1,
Public Class,org.apache.hadoop.hive.ql.metadata.TableConstraintsInfo,1,,79,15,64,24,24,0,,,25,41,22,,19,0.00,1,15,
Public Class,org.apache.hadoop.hive.ql.metadata.TestAlterTableMetadata,1,,39,9,23,6,17,7,,,18,20,5,,17,0.30,1,1,
Public Class,org.apache.hadoop.hive.ql.metadata.TestHive,2,,1025,126,806,190,665,103,,,509,590,170,,522,0.13,10,71,
Public Class,org.apache.hadoop.hive.ql.metadata.TestHiveCopyFiles,2,,190,31,153,35,118,8,,,97,113,26,,101,0.05,4,15,
Public Class,org.apache.hadoop.hive.ql.metadata.TestHiveMetaStoreChecker,2,,774,70,549,160,434,156,,,414,467,134,,411,0.28,7,50,
Public Class,org.apache.hadoop.hive.ql.metadata.TestHiveMetaStoreClient,1,,85,12,55,20,36,18,,,36,45,19,,36,0.33,1,8,
Public Class,org.apache.hadoop.hive.ql.metadata.TestHiveMetaStoreClientApiArgumentsChecker,1,,132,19,105,51,58,8,,,60,73,34,,52,0.08,1,12,
Public Class,org.apache.hadoop.hive.ql.metadata.TestHiveRemote,1,,50,4,33,9,18,13,,,13,19,5,,14,0.39,2,5,
Public Class,org.apache.hadoop.hive.ql.metadata.TestHiveUtils,1,,70,18,49,33,27,3,,,27,35,27,,21,0.06,1,7,
Public Class,org.apache.hadoop.hive.ql.metadata.TestMSCKRepairOnAcid,1,,490,95,286,78,246,109,,,202,218,66,,188,0.38,2,14,
Public Class,org.apache.hadoop.hive.ql.metadata.TestSemanticAnalyzerHookLoading,2,,37,8,26,6,17,3,,,14,19,5,,16,0.12,2,3,
Public Class,org.apache.hadoop.hive.ql.metadata.TestSessionHiveMetastoreClientAddPartitionsFromSpecTempTable,1,,77,7,63,17,43,7,,,31,37,10,,30,0.11,1,5,
Public Class,org.apache.hadoop.hive.ql.metadata.TestSessionHiveMetastoreClientAddPartitionsTempTable,1,,181,15,163,52,120,3,,,92,105,35,,88,0.02,2,12,
Public Class,org.apache.hadoop.hive.ql.metadata.TestSessionHiveMetastoreClientAlterPartitionsTempTable,1,,202,28,171,77,92,3,,,82,108,48,,82,0.02,2,26,
Public Class,org.apache.hadoop.hive.ql.metadata.TestSessionHiveMetastoreClientAppendPartitionTempTable,1,,56,6,47,17,25,3,,,22,29,9,,22,0.06,2,6,
Public Class,org.apache.hadoop.hive.ql.metadata.TestSessionHiveMetastoreClientDropPartitionsTempTable,2,,95,12,79,27,46,4,,,31,45,17,,34,0.05,4,11,
Public Class,org.apache.hadoop.hive.ql.metadata.TestSessionHiveMetastoreClientExchangePartitionsTempTable,1,,317,32,282,115,195,3,,,143,166,68,,137,0.01,1,22,
Public Class,org.apache.hadoop.hive.ql.metadata.TestSessionHiveMetastoreClientGetPartitionsTempTable,1,,126,19,104,50,53,3,,,47,64,28,,47,0.03,2,17,
Public Class,org.apache.hadoop.hive.ql.metadata.TestSessionHiveMetastoreClientListPartitionsTempTable,1,,494,79,410,179,237,5,,,182,238,101,,184,0.01,2,55,
Public Class,org.apache.hadoop.hive.ql.metadata.TestTempAcidTable,2,,90,10,76,24,59,4,,,54,61,20,,51,0.05,2,6,
Public Class,org.apache.hadoop.hive.ql.metadata.UniqueConstraint,3,,96,10,81,29,44,5,,,41,62,29,,41,0.06,8,18,
Public Class,org.apache.hadoop.hive.ql.metadata.UniqueConstraint.UniqueConstraintCol,1,,15,1,14,7,5,0,,,10,12,7,,5,0.00,1,1,
Public Class,org.apache.hadoop.hive.ql.metadata.events.EventUtils,0,,182,22,136,51,63,24,,,53,82,33,,52,0.18,0,0,
Public Class,org.apache.hadoop.hive.ql.metadata.events.NotificationEventPoll,3,,118,13,100,33,62,5,,,46,67,27,,52,0.05,4,12,
Public Class,org.apache.hadoop.hive.ql.metadata.formatting.JsonMetaDataFormatter,3,,61,6,45,10,25,10,,,17,30,8,,23,0.22,4,10,
Public Class,org.apache.hadoop.hive.ql.metadata.formatting.TestJsonRPFormatter,2,,135,17,115,35,85,3,,,85,98,30,,86,0.03,3,12,
Public Class,org.apache.hadoop.hive.ql.optimizer.AvgPartitionSizeBasedBigTableSelectorForAutoSMJ,11,,71,10,58,19,40,5,,,28,41,16,,30,0.09,11,11,
Public Class,org.apache.hadoop.hive.ql.optimizer.BucketJoinProcCtx,1,,114,27,84,39,25,3,,,34,57,35,,25,0.04,1,22,
Public Class,org.apache.hadoop.hive.ql.optimizer.BucketMapJoinOptimizer,1,,51,10,34,14,22,7,,,13,19,12,,13,0.21,1,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.BucketMapjoinProc,2,,46,6,32,16,17,8,,,12,19,11,,13,0.25,3,6,
Public Class,org.apache.hadoop.hive.ql.optimizer.BucketVersionPopulator,1,,215,27,160,54,90,28,,,73,116,54,,79,0.17,2,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.BucketingSortingReduceSinkOptimizer,1,,600,61,413,129,272,126,,,187,293,117,,235,0.31,1,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.BucketingSortingReduceSinkOptimizer.BucketSortReduceSinkProcessor,7,,543,51,382,119,253,110,,,176,276,107,,224,0.29,43,81,
Public Class,org.apache.hadoop.hive.ql.optimizer.ColumnPruner,1,,139,10,88,16,69,41,,,38,49,14,,40,0.47,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.ColumnPrunerProcCtx,3,,324,26,224,70,141,74,,,100,165,70,,126,0.33,8,53,
Public Class,org.apache.hadoop.hive.ql.optimizer.ConstantPropagate,2,,120,17,73,20,51,30,,,37,49,18,,39,0.41,3,5,
Public Class,org.apache.hadoop.hive.ql.optimizer.ConstantPropagateProcCtx,5,,213,15,154,43,99,46,,,64,111,45,,86,0.30,33,40,
Public Class,org.apache.hadoop.hive.ql.optimizer.ConvertJoinMapJoin,7,,1645,175,1203,296,852,275,,,537,831,283,,685,0.23,27,252,
Public Class,org.apache.hadoop.hive.ql.optimizer.CountDistinctRewriteProc,1,,440,34,352,148,281,54,,,227,270,131,,241,0.15,1,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.CountDistinctRewriteProc.CountDistinctProcessor,3,,374,23,319,136,260,32,,,215,252,120,,229,0.10,11,33,
Public Class,org.apache.hadoop.hive.ql.optimizer.DynamicPartitionPruningOptimization,7,,753,100,577,197,465,79,,,312,385,151,,353,0.14,25,69,
Public Class,org.apache.hadoop.hive.ql.optimizer.FieldNode,2,,166,19,127,32,70,20,,,54,94,35,,67,0.16,6,39,
Public Class,org.apache.hadoop.hive.ql.optimizer.FiltertagAppenderProc,4,,176,31,104,45,76,41,,,63,80,42,,63,0.39,7,15,
Public Class,org.apache.hadoop.hive.ql.optimizer.FixedBucketPruningOptimizer,1,,271,24,209,64,125,38,,,82,142,61,,103,0.18,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.FixedBucketPruningOptimizer.NoopWalker,1,,8,0,7,4,1,1,,,1,3,2,,1,0.14,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.GenMRFileSink1,6,,197,27,121,42,86,50,,,60,84,35,,73,0.41,9,22,
Public Class,org.apache.hadoop.hive.ql.optimizer.GenMROperator,1,,28,3,14,8,7,11,,,5,8,6,,4,0.79,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.GenMRProcContext,1,,418,55,220,88,79,143,,,95,150,75,,77,0.65,3,40,
Public Class,org.apache.hadoop.hive.ql.optimizer.GenMRRedSink1,3,,67,9,40,14,29,18,,,21,28,12,,23,0.45,5,6,
Public Class,org.apache.hadoop.hive.ql.optimizer.GenMRRedSink2,2,,54,9,34,15,25,11,,,19,24,12,,19,0.32,3,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.GenMRRedSink3,3,,73,11,42,16,32,20,,,22,29,13,,23,0.48,5,6,
Public Class,org.apache.hadoop.hive.ql.optimizer.GenMRTableScan1,6,,116,14,78,28,61,25,,,49,62,26,,55,0.32,10,11,
Public Class,org.apache.hadoop.hive.ql.optimizer.GenMRUnion1,4,,234,31,134,42,92,69,,,60,82,30,,71,0.51,7,21,
Public Class,org.apache.hadoop.hive.ql.optimizer.GlobalLimitOptimizer,8,,159,8,96,27,66,55,,,35,62,28,,54,0.57,12,24,
Public Class,org.apache.hadoop.hive.ql.optimizer.GroupByOptimizer,1,,562,70,382,125,245,110,,,166,244,103,,191,0.29,2,6,
Public Class,org.apache.hadoop.hive.ql.optimizer.GroupByOptimizer.GroupByOptimizerContext,1,,26,5,21,9,6,0,,,8,14,8,,6,0.00,1,5,
Public Class,org.apache.hadoop.hive.ql.optimizer.GroupByOptimizer.SortGroupByProcessor,7,,433,47,291,88,200,95,,,136,196,75,,164,0.33,25,65,
Public Class,org.apache.hadoop.hive.ql.optimizer.GroupByOptimizer.SortGroupBySkewProcessor,2,,22,2,15,7,6,5,,,5,9,5,,5,0.33,2,3,
Public Class,org.apache.hadoop.hive.ql.optimizer.IdentityProjectRemover,2,,86,6,52,19,34,28,,,25,36,16,,31,0.54,2,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.JoinReorder,4,,154,21,80,24,50,53,,,33,58,24,,44,0.66,9,20,
Public Class,org.apache.hadoop.hive.ql.optimizer.LeftmostBigTableSelectorForAutoSMJ,1,,6,0,6,3,1,0,,,1,3,2,,1,0.00,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.LimitPushdownOptimizer,1,,215,10,152,37,102,57,,,68,102,34,,83,0.38,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.MapJoinProcessor,5,,1339,168,920,302,620,255,,,431,639,256,,530,0.28,23,152,
Public Class,org.apache.hadoop.hive.ql.optimizer.MergeJoinProc,6,,72,10,50,16,36,12,,,30,39,13,,32,0.24,6,6,
Public Class,org.apache.hadoop.hive.ql.optimizer.NestedColumnFieldPruningUtils,13,,68,3,53,10,35,12,,,21,36,9,,30,0.23,13,13,
Public Class,org.apache.hadoop.hive.ql.optimizer.NonBlockingOpDeDupProc,1,,199,24,151,46,97,25,,,77,118,46,,95,0.17,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.Optimizer,9,,224,31,160,17,116,34,,,62,100,15,,91,0.21,32,36,
Public Class,org.apache.hadoop.hive.ql.optimizer.OrderlessLimitPushDownOptimizer,1,,102,8,90,29,59,5,,,43,62,27,,51,0.06,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.ParallelEdgeFixer,4,,300,47,205,65,133,48,,,101,157,67,,125,0.23,8,32,
Public Class,org.apache.hadoop.hive.ql.optimizer.PartitionColumnsSeparator,1,,461,57,258,74,176,146,,,118,177,69,,147,0.57,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.PointLookupOptimizer,1,,228,28,164,54,114,36,,,80,112,49,,91,0.22,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.QueryPlanPostProcessor,6,,82,1,71,9,46,10,,,15,39,13,,30,0.14,12,19,
Public Class,org.apache.hadoop.hive.ql.optimizer.ReduceSinkMapJoinProc,14,,325,29,236,58,183,60,,,124,172,53,,149,0.25,34,43,
Public Class,org.apache.hadoop.hive.ql.optimizer.RedundantDynamicPruningConditionsRemoval,6,,173,19,137,42,93,17,,,63,100,43,,78,0.12,14,17,
Public Class,org.apache.hadoop.hive.ql.optimizer.RemoveDynamicPruningBySize,2,,32,5,22,9,14,5,,,8,11,6,,7,0.23,2,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.SamplePruner,4,,291,32,177,68,109,84,,,83,118,50,,87,0.47,7,22,
Public Class,org.apache.hadoop.hive.ql.optimizer.SemiJoinReductionMerge,3,,435,45,290,121,211,102,,,180,235,121,,196,0.35,8,38,
Public Class,org.apache.hadoop.hive.ql.optimizer.SetHashGroupByMinReduction,8,,60,9,44,18,29,7,,,21,30,14,,25,0.16,8,8,
Public Class,org.apache.hadoop.hive.ql.optimizer.SetReducerParallelism,7,,71,13,52,18,38,7,,,25,34,14,,28,0.13,7,7,
Public Class,org.apache.hadoop.hive.ql.optimizer.SharedWorkOptimizer,8,,2278,213,1721,424,1157,344,,,760,1233,413,,1020,0.20,42,368,
Public Class,org.apache.hadoop.hive.ql.optimizer.SimpleFetchAggregation,2,,83,17,65,30,47,1,,,41,51,27,,42,0.02,2,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.SimpleFetchOptimizer,6,,527,48,440,113,299,40,,,203,309,102,,263,0.09,14,61,
Public Class,org.apache.hadoop.hive.ql.optimizer.SkewJoinOptimizer,1,,654,86,427,143,266,141,,,192,295,117,,225,0.33,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.SortBucketJoinProcCtx,1,,33,7,26,11,7,0,,,10,18,11,,7,0.00,1,7,
Public Class,org.apache.hadoop.hive.ql.optimizer.SortedDynPartitionOptimizer,1,,802,106,570,162,426,129,,,302,445,171,,369,0.23,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.SortedDynPartitionTimeGranularityOptimizer,1,,388,37,304,107,244,51,,,166,198,84,,170,0.17,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.SortedMergeBucketMapJoinOptimizer,1,,117,19,78,28,52,20,,,36,50,26,,37,0.26,2,8,
Public Class,org.apache.hadoop.hive.ql.optimizer.SortedMergeBucketMapjoinProc,2,,35,6,27,10,13,2,,,8,15,7,,9,0.07,4,6,
Public Class,org.apache.hadoop.hive.ql.optimizer.SortedMergeJoinProc,1,,25,5,20,10,8,0,,,6,11,7,,5,0.00,2,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.StatsOptimizer,2,,863,46,748,202,556,81,,,359,520,180,,459,0.11,2,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.TableSizeBasedBigTableSelectorForAutoSMJ,8,,50,6,43,13,28,1,,,19,30,12,,22,0.02,8,8,
Public Class,org.apache.hadoop.hive.ql.optimizer.TestBucketVersionPopulator,1,,36,7,29,14,20,0,,,20,24,13,,20,0.00,1,3,
Public Class,org.apache.hadoop.hive.ql.optimizer.TestColumnPrunerProcCtx,1,,216,35,168,103,124,13,,,122,138,88,,118,0.08,3,14,
Public Class,org.apache.hadoop.hive.ql.optimizer.TestGenMapRedUtilsCreateConditionalTask,1,,261,51,191,77,153,39,,,139,152,68,,135,0.20,1,12,
Public Class,org.apache.hadoop.hive.ql.optimizer.TestGenMapRedUtilsUsePartitionColumnsNegative,1,,48,6,42,19,22,0,,,22,29,13,,22,0.00,1,6,
Public Class,org.apache.hadoop.hive.ql.optimizer.TestGenMapRedUtilsUsePartitionColumnsPositive,1,,33,3,30,14,16,0,,,14,17,11,,9,0.00,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.TestNestedColumnFieldPruningUtils,3,,61,4,57,21,32,0,,,22,34,16,,22,0.00,5,10,
Public Class,org.apache.hadoop.hive.ql.optimizer.TestSharedWorkOptimizer,2,,298,57,228,95,172,13,,,175,198,83,,169,0.06,8,22,
Public Class,org.apache.hadoop.hive.ql.optimizer.TezBucketJoinProcCtx,1,,15,3,12,5,4,0,,,4,8,5,,3,0.00,1,3,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.CalciteSemanticException,1,,52,12,37,19,10,4,,,12,21,12,,9,0.11,1,8,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.CalciteSubqueryRuntimeException,1,,23,5,15,6,5,3,,,5,10,6,,4,0.20,1,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.CalciteSubquerySemanticException,1,,28,7,18,7,6,3,,,6,12,7,,5,0.17,1,5,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.CalciteViewSemanticException,1,,28,7,18,7,6,3,,,6,12,7,,5,0.17,1,5,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveCalciteUtil,2,,1255,171,911,325,543,173,,,439,655,300,,469,0.19,11,99,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveConfPlannerContext,1,,26,6,20,9,6,0,,,9,14,8,,6,0.00,1,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveDefaultRelMetadataProvider,2,,85,11,60,12,46,14,,,10,17,9,,11,0.23,3,6,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveMaterializedViewASTSubQueryRewriteRexShuttle,4,,42,10,29,7,19,3,,,14,18,6,,13,0.10,6,7,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveMaterializedViewASTSubQueryRewriteShuttle,3,,133,14,101,40,56,18,,,41,58,24,,43,0.18,7,15,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HivePlannerContext,4,,37,2,35,11,16,0,,,16,24,8,,16,0.00,6,7,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveRelBuilder,4,,183,12,148,39,103,23,,,68,95,38,,73,0.16,10,28,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveRelCollation,1,,7,2,5,2,1,0,,,1,3,2,,1,0.00,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveRelDistribution,2,,103,18,85,29,40,0,,,27,51,22,,33,0.00,5,20,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveRelFactories,1,,185,23,129,69,57,33,,,34,60,40,,39,0.26,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveRelJson,2,,36,4,26,8,13,6,,,11,19,8,,13,0.23,3,6,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveRelJsonImpl,4,,63,7,46,13,33,10,,,25,35,12,,31,0.22,6,8,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveRelOptMaterializationValidator,1,,276,39,207,67,99,30,,,78,131,46,,89,0.14,8,51,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveRelOptUtil,8,,1092,82,825,237,585,188,,,370,560,228,,454,0.23,30,143,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveRelShuttleImpl,1,,125,25,97,34,37,3,,,33,63,30,,36,0.03,2,27,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveRexExecutorImpl,3,,50,6,37,13,23,7,,,13,23,10,,18,0.19,5,8,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveTezModelRelMetadataProvider,0,,21,1,20,3,17,0,,,1,2,2,,1,0.00,0,0,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.HiveTypeSystemImpl,10,,166,9,145,31,117,13,,,43,55,23,,32,0.09,28,70,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.RelOptHiveTable,3,,670,63,562,162,350,45,,,273,417,160,,315,0.08,33,127,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.RelWriterImplCopy,3,,148,14,118,28,73,16,,,51,81,27,,61,0.14,12,26,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.RuleEventLogger,2,,57,11,43,20,20,3,,,12,23,14,,16,0.07,4,13,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.SubqueryConf,1,,13,4,9,4,2,0,,,3,6,4,,2,0.00,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.TestCBOMaxNumToCNF,1,,54,6,42,16,34,6,,,11,14,12,,10,0.14,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.TestCBORuleFiredOnlyOnce,1,,121,33,76,35,47,12,,,41,54,28,,43,0.16,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.TraitsUtil,1,,15,2,13,5,4,0,,,3,7,4,,3,0.00,1,3,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.correlation.CorrelationInfoVisitor,1,,127,16,81,33,34,30,,,33,54,27,,33,0.37,3,7,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.correlation.HiveCorrelationInfo,2,,81,11,43,11,21,27,,,17,29,11,,18,0.63,6,12,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.cost.HiveAlgorithmsConf,1,,20,6,14,6,4,0,,,6,10,6,,4,0.00,1,3,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.cost.HiveAlgorithmsUtil,3,,327,26,279,103,172,22,,,141,205,94,,143,0.08,6,57,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.cost.HiveCost,2,,184,30,142,37,78,12,,,49,83,36,,52,0.08,5,22,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.cost.HiveDefaultCostModel,1,,94,20,67,34,21,7,,,21,38,22,,20,0.10,2,6,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.cost.HiveOnTezCostModel,2,,626,70,485,200,312,71,,,221,305,150,,243,0.15,4,9,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.cost.HiveRelMdCost,1,,42,9,29,10,11,4,,,8,16,9,,7,0.14,1,7,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.cost.HiveVolcanoPlanner,5,,117,6,82,16,55,29,,,40,62,17,,49,0.35,12,18,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.functions.HiveMergeableAggregate,1,,40,6,26,9,12,8,,,6,11,5,,6,0.31,2,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.functions.HiveSqlAverageAggFunction,1,,32,3,29,8,16,0,,,6,11,5,,6,0.00,2,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.functions.HiveSqlCountAggFunction,1,,86,8,73,23,40,5,,,25,37,15,,24,0.07,2,5,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.functions.HiveSqlMinMaxAggFunction,3,,21,2,19,5,10,0,,,3,7,3,,4,0.00,3,5,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.functions.HiveSqlSumAggFunction,1,,85,7,70,25,40,8,,,29,40,18,,28,0.11,2,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.functions.HiveSqlSumEmptyIsZeroAggFunction,1,,42,5,29,6,17,8,,,5,11,5,,6,0.28,2,5,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.functions.HiveSqlVarianceAggFunction,1,,14,2,9,3,4,3,,,2,4,2,,2,0.33,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveAggregate,2,,99,12,85,33,44,2,,,33,54,25,,37,0.02,8,17,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveAntiJoin,2,,57,5,47,22,21,5,,,17,26,12,,19,0.11,3,8,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveBetween,2,,116,12,75,28,48,29,,,34,46,23,,33,0.39,2,3,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveConcat,2,,36,3,33,13,20,0,,,17,22,8,,18,0.00,2,3,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveExcept,1,,11,2,9,4,2,0,,,2,5,3,,2,0.00,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveExtractDate,1,,22,4,18,12,13,0,,,10,12,11,,10,0.00,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveFilter,1,,85,16,63,25,22,6,,,23,41,20,,22,0.10,2,7,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveFloorDate,1,,32,5,26,14,18,1,,,11,14,12,,11,0.04,1,2,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveGroupingID,1,,15,3,12,4,7,0,,,2,4,3,,2,0.00,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveIn,2,,37,5,32,13,19,0,,,11,16,8,,12,0.00,2,3,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveIntersect,1,,20,4,15,5,5,1,,,4,9,4,,5,0.07,2,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveJoin,2,,179,23,152,55,88,4,,,63,97,46,,69,0.03,4,34,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveProject,1,,128,17,75,30,32,36,,,29,49,24,,29,0.48,2,13,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveRexExprList,1,,47,9,32,14,10,6,,,9,18,9,,10,0.19,2,8,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveSemiJoin,2,,58,6,49,24,23,3,,,19,28,14,,21,0.06,3,8,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveSortLimit,1,,82,13,50,23,19,19,,,19,31,17,,18,0.38,2,11,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveSqlFunction,1,,32,3,18,9,5,11,,,7,11,6,,5,0.61,1,3,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveTableFunctionScan,2,,54,5,30,11,12,19,,,7,16,7,,10,0.63,4,7,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveTableScan,1,,285,41,188,77,95,56,,,80,118,59,,77,0.30,4,29,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveToDateSqlOperator,1,,13,2,7,3,3,4,,,2,4,3,,2,0.57,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveTruncSqlOperator,1,,12,1,8,3,4,3,,,2,4,3,,2,0.38,1,1,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveUnion,1,,20,4,15,5,5,1,,,4,9,4,,5,0.07,2,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveUnixTimestampSqlOperator,0,,15,0,12,3,7,3,,,2,4,3,,2,0.25,0,0,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveValues,2,,30,6,20,7,8,4,,,8,14,6,,9,0.20,3,5,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.TestHiveTableScan,1,,30,4,26,13,14,0,,,11,16,11,,11,0.00,1,4,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.TestSqlOperatorInferReturnType,1,,36,6,30,15,15,0,,,18,22,11,,15,0.00,1,3,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.jdbc.HiveJdbcConverter,1,,155,23,113,41,58,19,,,46,70,35,,42,0.17,3,13,
Public Class,org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.jdbc.JdbcHiveTableScan,1,,31,5,19,7,7,7,,,7,12,6,,6,0.37,1,4,
